file,line,rule,context,original,replacement
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,45,phaseD_smart_open," she murmured, ""we're over-supp","""","“"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,45,phaseD_smart_close,"ed on audience.""","""","”"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,47,rule2_emdash_words,"nderfoot hummed�two notes a to","d�t","d—t"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,48,phaseD_smart_open,"h a bare palm. ""That's not weat","""","“"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,48,phaseD_smart_close,"'s not weather.""","""","”"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,49,phaseD_smart_open,"orest's moods. ""Something turne","""","“"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,49,phaseD_smart_close," over below us.""","""","”"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,50,phaseD_smart_open,"""Left,"" Caelin s","""","“"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,50,phaseD_smart_close,"""Left,"" Caelin said. T","""","”"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,53,rule2_emdash_words,"of metal hadn't�copper and ozo","t�c","t—c"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,55,rule2_emdash_words,"d began to sing�a low, thrummi","g�a","g—a"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,58,rule2_emdash_words,"her count aloud�four charges s","d�f","d—f"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,58,rule1_contraction,"ve been. Serana�s wardlight wa","a�s","a’s"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,58,rule1_contraction,"s gone and hadn�t come back.","n�t","n’t"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,59,rule2_emdash_words,"nt, not surging�just present.","g�j","g—j"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,60,rule6_opening_quote,"�Still here,� h","�S","“S"
data/acts/dragons-last-breath/chapter-5-the-undervault/act-6.txt,60,rule5_closing_quote,"�Still here,� he said, to n",",� ",",” "
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,4,phaseD_smart_open,"""Saints and ston","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,4,phaseD_smart_close,"ints and stone,"" Thornik breath","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,11,phaseD_smart_open,"""Forge Road,"" he","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,11,phaseD_smart_close,"""Forge Road,"" he murmured, b","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,11,phaseD_smart_open,"y thumb-width. ""Here. Vent shaf","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,11,phaseD_smart_close,"ng those lines.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_open," it was stone. ""These are the o","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_close,"Concord called."" His voice had ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_open,"the same time. ""My grandfather ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_close," men's letters."" Thornik tapped","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_open,"d the journal. ""He wrote that h","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,12,phaseD_smart_close,"n in the privy.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,13,phaseD_smart_open,"w worked once. ""Well, Granddad.","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,13,phaseD_smart_close,"he bloody hall.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_open,"""Secular ward,"" ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_close,"""Secular ward,"" she said when ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_open,"estion at her. ""Old templar tri","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_close,"and repetition."" She dusted her","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_open,"allused palms. ""It won't stop a","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,15,phaseD_smart_close,"s what crosses.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_open,"""It listens back","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_close,"t listens back,"" she said quiet","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_open," said quietly. ""Like a skin wou","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_close,"s help it hold."" Her smile was ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_open," the mountain. ""For a time.""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,17,phaseD_smart_close,"n. ""For a time.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,20,phaseD_smart_open,"""Keep the increm","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,20,phaseD_smart_close,"the cost small,"" he said, mostl","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,22,phaseD_smart_open,"""Three out of te","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,22,phaseD_smart_close,"ree out of ten,"" she said.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,23,phaseD_smart_open,"lin looked up. ""What?""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,23,phaseD_smart_close,"oked up. ""What?""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,24,phaseD_smart_open,"""Your control. T","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,24,phaseD_smart_close,"was misspelled."" She tipped her","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,24,phaseD_smart_open,"pped her head. ""You're thinking","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,24,phaseD_smart_close,"he craft lives.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_open,"h on the wall. ""If the dwarves ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_close," touch a thing,"" she said, ""the","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_open,"ng,"" she said, ""they carved it ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_close,"was contraband."" She sniffed. ""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_open,""" She sniffed. ""Smoke goes some","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,26,phaseD_smart_close,"ere. I approve.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,27,phaseD_smart_open,"ornik snorted. ""Thank you. On b","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-1.txt,27,phaseD_smart_close,"fluid dynamics.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,1,phaseD_smart_open,"""Short scout, ri","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,1,phaseD_smart_close,"right and left,"" Vex said, flip","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,1,phaseD_smart_open," by the spine. ""We don't pick f","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,1,phaseD_smart_close,"g spreadsheets.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,2,phaseD_smart_open,"""Tables,"" Thorni","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,2,phaseD_smart_close,"""Tables,"" Thornik correc","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,2,phaseD_smart_open,"nik corrected. ""Spreadsheets ar","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,2,phaseD_smart_close," from the west.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,3,phaseD_smart_open,"""Of course they ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,3,phaseD_smart_close,"ourse they are,"" Vex deadpanned","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,3,phaseD_smart_open,"lready moving. ""Thornik, you're","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,3,phaseD_smart_close,"can talk to it.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_open,"""Residual load,""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_close,"""Residual load,"" Thornik murmur","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_open,"t to the wall. ""Conduction line","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_close," fields topped."" He tapped the ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_open,"ame back pure. ""This gallery is","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,5,phaseD_smart_close,"lery is stable.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,6,phaseD_smart_open," wall in turn. ""Left smells of ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,6,phaseD_smart_close,"which is worse.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_open,"""The nothing-sme","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_close," is old vacuum,"" Thornik said, ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_open,"g the journal. ""Sealed section.","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_close,"at means don't."" He adjusted hi","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_open,"d his goggles. ""Not 'danger.' N","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,7,phaseD_smart_close,"n.' Just don't.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,8,phaseD_smart_open,"""Charming family","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,8,phaseD_smart_close,"mily tradition.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,9,phaseD_smart_open,"""We have a lot o","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,9,phaseD_smart_close,"hol and regret.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,10,phaseD_smart_open,"lass and dust. ""Not our way,"" V","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,10,phaseD_smart_close,". ""Not our way,"" Vex judged, cr","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,20,phaseD_smart_open,"""It will again,""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,20,phaseD_smart_close,"""It will again,"" he said. ""Keep","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,20,phaseD_smart_open,"ain,"" he said. ""Keep the marks ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,20,phaseD_smart_close,"he marks fresh.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,21,phaseD_smart_open,"fted a degree. ""It noticed,"" sh","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,21,phaseD_smart_close,"e. ""It noticed,"" she said -- no","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,23,phaseD_smart_open,"toos shivered. ""It hurt the wro","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,23,phaseD_smart_close,"ing the person,"" she said, a qu","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,23,phaseD_smart_open," in her voice. ""I can feel the ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,23,phaseD_smart_close," the perimeter.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,24,phaseD_smart_open,"""On it,"" Serana ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,24,phaseD_smart_close,"""On it,"" Serana said, a","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,24,phaseD_smart_open,"a fresh stick. ""Corners and sig","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,24,phaseD_smart_close,"eometry honest.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,25,phaseD_smart_open,"e he'd mended. ""Your restraint ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,25,phaseD_smart_close," very tiresome,"" she observed, ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,25,phaseD_smart_open,"e faint steam. ""Men half your a","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,25,phaseD_smart_close," prove a point.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,26,phaseD_smart_open,"""I only just lea","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,26,phaseD_smart_close," much it costs,"" Caelin said. H","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,26,phaseD_smart_open," lattice ache. ""I can't afford ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,26,phaseD_smart_close,"rd to show off.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,30,phaseD_smart_open,"""Three viable ro","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,30,phaseD_smart_close," viable routes,"" Thornik said, ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,30,phaseD_smart_open,"central table. ""Smithy run is f","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,30,phaseD_smart_close,"xiliary escape.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,31,phaseD_smart_open,"""Forge Road take","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,31,phaseD_smart_close,"rd the caldera?"" Serana asked.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,32,phaseD_smart_open,"""Aye. Past it. T","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,32,phaseD_smart_close," not collapsed.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,33,phaseD_smart_open,"""And if it has?""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,33,phaseD_smart_close,"""And if it has?"" Vex asked.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,34,phaseD_smart_open,"""Then we improvi","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,34,phaseD_smart_close," us four times.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,35,phaseD_smart_open,"""Five,"" Vex said","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,35,phaseD_smart_close,"""Five,"" Vex said.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,36,phaseD_smart_open,"""I wasn't counti","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,36,phaseD_smart_close,"he scree slide.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,37,phaseD_smart_open,"""Then five,"" Dur","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-2.txt,37,phaseD_smart_close,"""Then five,"" Durgan said fr","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,2,phaseD_smart_open,"""Durgan goes cen","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,2,phaseD_smart_close,"an goes center,"" she said, not ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,2,phaseD_smart_open,"ot looking up. ""Where the ward ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,2,phaseD_smart_close,"re we're in it.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,3,phaseD_smart_open,"""And me?"" Nyxara","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,3,phaseD_smart_close,"""And me?"" Nyxara asked, ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,4,phaseD_smart_open,"""Wherever you're","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,4,phaseD_smart_close," of what I say.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,5,phaseD_smart_open,"""Correct. But I ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,5,phaseD_smart_close,"f consultation.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_open,"""Rules,"" Serana ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_close,"""Rules,"" Serana continu","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_open,"ana continued. ""We stay within ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_close,"ing through it."" She paused. ""A","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_open,"."" She paused. ""And if anyone h","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,7,phaseD_smart_close,"ou imagined it.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_open,"""My cousin Brikk","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_close,"cousin Brikkle,"" Thornik said i","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_open,"that followed, ""once tried to s","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_close,"he gravy first."" He leaned on t","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_open,"ld tell again. ""Three fistfight","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,9,phaseD_smart_close,"ror and forgot.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,11,phaseD_smart_open,"""The eyebrows,"" ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,11,phaseD_smart_close,"""The eyebrows,"" Thornik added,","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,11,phaseD_smart_open,"ut the warmth. ""Brikkle's eyebr","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,11,phaseD_smart_close,"goat apologize.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,12,phaseD_smart_open,"""A goat,"" Vex sa","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,12,phaseD_smart_close,"""A goat,"" Vex said flatl","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,13,phaseD_smart_open,"""The goat had ea","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,13,phaseD_smart_close,"ked down first.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,14,phaseD_smart_open,"""This is relevan","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,14,phaseD_smart_close,"s relevant how?""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,15,phaseD_smart_open,"""It isn't. I jus","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,15,phaseD_smart_close,"r own funerals."" He picked up h","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,15,phaseD_smart_open,"d up his pack. ""We've survived ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,15,phaseD_smart_close," won't kill us.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,16,phaseD_smart_open,"""My cooking was ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,16,phaseD_smart_close,"oking was fine,"" Vex said, but ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,17,phaseD_smart_open,"""The rabbit caug","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,17,phaseD_smart_close,"ached the spit.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,18,phaseD_smart_open,"""It was efficien","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,18,phaseD_smart_close," was efficient.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,20,phaseD_smart_open,"""Storing it,"" sh","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,20,phaseD_smart_close,"""Storing it,"" she said softl","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,20,phaseD_smart_open,"in came close. ""The Hall's memo","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,20,phaseD_smart_close,"ength. Briefly.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,21,phaseD_smart_open,"""Does it cost yo","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,21,phaseD_smart_close,"es it cost you?""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,22,phaseD_smart_open,"ed, but tired. ""Everything cost","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,22,phaseD_smart_close,"erything costs,"" she said. ""The","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,22,phaseD_smart_open,"ts,"" she said. ""The question is","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,22,phaseD_smart_close,"hen it matters.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,23,phaseD_smart_open,"out to Caelin. ""Lesson two.""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,23,phaseD_smart_close,"n. ""Lesson two.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,24,phaseD_smart_open,"his open palm. ""Heat the left h","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,24,phaseD_smart_close,"Simultaneously.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,25,phaseD_smart_open,"stared at her. ""That's contradi","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,25,phaseD_smart_close," contradictory.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_open,"""Congratulations","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_close,"fied the point."" She tapped the","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_open,"ned fingertip. ""Fire is a child","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_close,"out destroying."" Her smile had ","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_open,"ile had teeth. ""That's how you ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,26,phaseD_smart_close," time you cast.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,28,phaseD_smart_open,"""Clever,"" Nyxara","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,28,phaseD_smart_close,"""Clever,"" Nyxara said.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,29,phaseD_smart_open,"""I barely -- ""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,29,phaseD_smart_open,"""I barely -- ""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,30,phaseD_smart_open,"""I said clever, ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,30,phaseD_smart_close,"ng toward good.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,31,phaseD_smart_open,"eted the coin. ""Practice. When ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-3.txt,31,phaseD_smart_close,"ing in a fight.""","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,8,phaseD_smart_open,"""Guide me,"" she ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,8,phaseD_smart_close,"""Guide me,"" she whispered.","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,24,phaseD_smart_open,"""Your shoulder?""","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,24,phaseD_smart_close,"""Your shoulder?"" he asked witho","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,25,phaseD_smart_open,"""Attached,"" she ","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,25,phaseD_smart_close,"""Attached,"" she said. ""Fun","""","”"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,25,phaseD_smart_open,"ed,"" she said. ""Functional. I c","""","“"
data/acts/dragons-last-breath/chapter-6-stone-that-breathes/act-4.txt,25,phaseD_smart_close,"complain later.""","""","”"
